"AtcoCode","CommonName","CommonNameLang","ShortName","ShortCommonNameLang","Landmark","LandmarkLang","Street","StreetLang","Crossing","CrossingLang","Indicator","IndicatorLang","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"2500IMG2553","HABERGHAM Anglesey Avenue","","","","HABERGHAM Anglesey Avenue","","Padiham Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2554","HABERGHAM Kiddrow Lane","","","","HABERGHAM Kiddrow Lane","","Padiham Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2555","HABERGHAM Kiddrow Lane","","","","HABERGHAM Kiddrow Lane","","Padiham Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2556","LOWERHOUSE Lowerhouse Fold","","","","LOWERHOUSE Lowerhouse Fold","","Lowerhouse Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2557","WHITEGATE Whitegate","","","","WHITEGATE Whitegate","","Padiham Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2558","PADIHAM Cowley Cres","","","","PADIHAM Cowley Cres","","Padiham Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2559","PADIHAM Milton Street","","","","PADIHAM Milton Street","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2560","PADIHAM Victoria Road","","","","PADIHAM Victoria Road","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2561","PADIHAM Victoria Road","","","","PADIHAM Victoria Road","","Pendle Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2562","READ Jubilee Street","","","","READ Jubilee Street","","Whalley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2563","READ Campbell Street","","","","READ Campbell Street","","Whalley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2564","PADIHAM Vicarage Avenue","","","","PADIHAM Vicarage Avenue","","Whalley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2565","ALTHAM The Beeches","","","","ALTHAM The Beeches","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2566","ALTHAM Syke Side Bridge","","","","ALTHAM Syke Side Bridge","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2567","ALTHAM St James CEPS","","","","ALTHAM St James CEPS","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2568","ALTHAM Ambulance Station","","","","ALTHAM Ambulance Station","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2569","ALTHAM Sunnybank","","","","ALTHAM Sunnybank","","Blackburn Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2570","ALTHAM Simonstone Business Park","","","","ALTHAM Simonstone Business Park","","Blackburn Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2571","PADIHAM Shuttleworth Mead","","","","PADIHAM Shuttleworth Mead","","Blackburn Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2572","PADIHAM Sunnybank","","","","PADIHAM Sunnybank","","Blackburn Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2573","PADIHAM Princess Street","","","","PADIHAM Princess Street","","Blackburn Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2574","PADIHAM Cemetery","","","","PADIHAM Cemetery","","Blackburn Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2575","PADIHAM Cemetery","","","","PADIHAM Cemetery","","Vicarage Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2576","PADIHAM Memorial Park","","","","PADIHAM Memorial Park","","Church Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2577","PADIHAM Church Street","","","","PADIHAM Church Street","","North Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2578","PADIHAM Town Hall","","","","PADIHAM Town Hall","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2579","PADIHAM Lancaster Drive","","","","PADIHAM Lancaster Drive","","Lancaster Drive","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2580","PADIHAM Shawbrook Walk","","","","PADIHAM Shawbrook Walk","","Lancaster Drive","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2581","PADIHAM Oxford Close","","","","PADIHAM Oxford Close","","Cambridge Drive","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2582","PADIHAM Warwick Drive","","","","PADIHAM Warwick Drive","","Abingdon Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2583","PADIHAM Thompson Street","","","","PADIHAM Thompson Street","","Thompson Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2584","PADIHAM St John the Baptist RCPS","","","","PADIHAM St John the Baptist RCPS","","St Johns Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2585","HAPTON Lyndale Road","","","","HAPTON Lyndale Road","","Manchester Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2586","HAPTON Lyndale Road","","","","HAPTON Lyndale Road","","Manchester Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2587","HAPTON Mill Hill Lane","","","","HAPTON Mill Hill Lane","","Manchester Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2588","HAPTON Thorneybank Ind Est","","","","HAPTON Thorneybank Ind Est","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2589","HAPTON Thorneybank Ind Est","","","","HAPTON Thorneybank Ind Est","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2590","HAPTON Burnley Road","","","","HAPTON Burnley Road","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2591","HUNCOAT Higher Gate Road","","","","HUNCOAT Higher Gate Road","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2592","HUNCOAT Winterley Drive","","","","HUNCOAT Winterley Drive","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2593","HUNCOAT Griffin Close","","","","HUNCOAT Griffin Close","","Higher Gate Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2594","HUNCOAT Griffin Close","","","","HUNCOAT Griffin Close","","Higher Gate Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2595","HUNCOAT Black Bull","","","","HUNCOAT Black Bull","","Lower Gate Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2596","HUNCOAT James Street","","","","HUNCOAT James Street","","Station Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2597","HUNCOAT James Street","","","","HUNCOAT James Street","","Station Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2598","HUNCOAT Alder Grove","","","","HUNCOAT Alder Grove","","Enfield Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2599","HUNCOAT Oak Bank","","","","HUNCOAT Oak Bank","","Enfield Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2600","HUNCOAT Newhouse Road","","","","HUNCOAT Newhouse Road","","Bolton Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2601","HUNCOAT Haweswater Road","","","","HUNCOAT Haweswater Road","","Bolton Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2602","STONEYHOLME Kent Street","","","","STONEYHOLME Kent Street","","Brougham Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2603","BURNLEY Asda","","","","BURNLEY Asda","","Railway Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2619","BURNLEY Ormerod Road","","","","BURNLEY Ormerod Road","","Church Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2620","BURNLEY Ormerod Road","","","","BURNLEY Ormerod Road","","Church Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2621","BURNLEY St James St 3","","","","BURNLEY St James St 3","","St James Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2622","BURNLEY St James Street 2","","","","BURNLEY St James Street 2","","St James Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2623","BURNLEY Mechanics Institute","","","","BURNLEY Mechanics Institute","","Manchester Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2624","DELETED RECORD","","","","BURNLEY Schools Sixth Form","","Barden Lane","","","","","","2009-09-14T08:57:00","2010-05-24T10:08:00","2","del"
"2500IMG2625","REEDLEY Shap Grove","","","","REEDLEY Shap Grove","","Windermere Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2626","REEDLEY Kibble Cres","","","","REEDLEY Kibble Cres","","Marsden Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2627","REEDLEY Kibble Cres","","","","REEDLEY Kibble Cres","","Marsden Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2628","REEDLEY Underley Street","","","","REEDLEY Underley Street","","Marsden Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2629","REEDLEY Highfield Avenue","","","","REEDLEY Highfield Avenue","","Casterton Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2630","REEDLEY Highfield Avenue","","","","REEDLEY Highfield Avenue","","Casterton Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2631","REEDLEY Burnley Road","","","","REEDLEY Burnley Road","","Windermere Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2632","REEDLEY Reedley Grove","","","","REEDLEY Reedley Grove","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2633","REEDLEY Redman Rd","","","","REEDLEY Redman Rd","","Colne Road","","","","","","2009-09-14T08:57:00","2009-10-13T08:03:00","2","rev"
"2500IMG2634","REEDLEY Reedley Road","","","","REEDLEY Reedley Road","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2635","REEDLEY Reedley Road","","","","REEDLEY Reedley Road","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2636","REEDLEY Regents Street","","","","REEDLEY Regents Street","","Colne Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2637","REEDLEY Marsden Cross Inn","","","","REEDLEY Walverden Road","","Walverden Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2638","REEDLEY Marsden Cross Inn","","","","REEDLEY High Reedley Road","","Higher Reedley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2639","REEDLEY High Reedley Road","","","","REEDLEY High Reedley Road","","Higher Reedley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2640","REEDLEY High Reedley Road","","","","REEDLEY High Reedley Road","","Higher Reedley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2641","REEDLEY Hillingdon Rd","","","","REEDLEY Hillingdon Rd","","Higher Reedley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2642","REEDLEY Longridge Heath","","","","REEDLEY Longridge Heath","","Hillingdon Road North","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2643","REEDLEY Beckenham Court","","","","REEDLEY Beckenham Court","","Hillingdon Road North","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2644","REEDLEY Beckenham Ct","","","","REEDLEY Beckenham Ct","","Hillingdon Road North","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2645","BURNLEY Clock House Ct","","","","BURNLEY Clock House Ct","","Hillingdon Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2646","BURNLEY Oakwood Close","","","","BURNLEY Oakwood Close","","Hillingdon Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2647","BURNLEY Red Spar Rd","","","","BURNLEY Red Spar Rd","","Standen Hall Drive","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2648","BURNLEY Craven Heifer","","","","BURNLEY Craven Heifer","","Briercliffe Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2649","BURNLEY Craven Heifer","","","","BURNLEY Craven Heifer","","Oaken Bank","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2650","BURNLEY St James Sch","","","","BURNLEY St James Sch","","Briercliffe Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2651","BURNLEY St James Sch","","","","BURNLEY St James Sch","","Marsden Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2652","BURNLEY Lane Head","","","","BURNLEY Lane Head","","Briercliffe Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2653","BURNLEY Hobart Street","","","","BURNLEY Hobart Street","","Hobart Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2654","BURNLEY Blakey Street","","","","BURNLEY Blakey Street","","Blakey Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2655","BURNLEY Swinless Street","","","","BURNLEY Swinless Street","","Briercliffe Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2656","BURNLEY Swinless Street","","","","BURNLEY Swinless Street","","Latham Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2657","BURNLEY Ennismoor Street","","","","BURNLEY Ennismoor Street","","Ennismore Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2658","BURNLEY Salus Street","","","","BURNLEY Salus Street","","Melville Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2659","BURNLEY Haydock St","","","","BURNLEY Haydock St","","Breircliffe Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2660","DELETED RECORD","","","","BURNLEY General Hospital","","Briercliffe Road","","","","","","2009-09-14T08:57:00","2010-05-24T09:32:00","2","del"
"2500IMG2661","DELETED RECORD","","","","BURNLEY General Hospital","","Briercliffe Road","","","","","","2009-09-14T08:57:00","2010-05-24T09:33:00","2","del"
"2500IMG2662","BURNLEY Casterton Ave","","","","BURNLEY Casterton Ave","","Briercliffe Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2663","BURNLEY Casterton Ave","","","","BURNLEY Casterton Ave","","Briercliffe Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2664","BURNLEY Thursby Rd","","","","BURNLEY Thursby Rd","","Thursby Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2665","BURNLEY Thursby Rd","","","","BURNLEY Thursby Rd","","Thursby Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2666","BURNLEY Basnett Street","","","","BURNLEY Basnett Street","","Basnett Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2667","BURNLEY West Street","","","","BURNLEY West Street","","Queen Victoria Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2668","BURNLEY Culvert","","","","BURNLEY Culvert","","Yorkshire Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2669","BURNLEY Culvert","","","","BURNLEY Culvert","","Yorkshire Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2670","BURNLEY WOOD Springfield Bank","","","","BURNLEYWOOD Springfield Bank","","Plumbe Street","","","","","","2009-09-14T08:57:00","2009-10-14T08:01:00","2","rev"
"2500IMG2671","BURNLEY WOOD Parliament Street","","","","Parliament Street","","Branch Road","","","","","","2009-09-14T08:57:00","2009-10-14T08:02:00","2","rev"
"2500IMG2672","BURNLEY WOOD Parliament Street","","","","Parliament Street","","Branch Road","","","","","","2009-09-14T08:57:00","2009-10-14T08:03:00","2","rev"
"2500IMG2673","BURNLEY WOOD Kirk Gate","","","","Kirk Gate","","Branch Road","","","","","","2009-09-14T08:57:00","2009-10-14T08:03:00","2","rev"
"2500IMG2674","WORSTHORNE Heckenhurst Avenue","","","","WORSTHORNE Heckenhurst Avenue","","Brownside Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2675","WORSTHORNE Townfield Avenue","","","","WORSTHORNE Townfield Avenue","","Brownside Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2676","WORSTHORNE Townfield Avenue","","","","WORSTHORNE Townfield Avenue","","Brownside Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2677","PIKE HILL Brownside Bridge","","","","PIKE HILL Brownside Bridge","","Brownside Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2678","NELSON Beech Tree Close","","","","NELSON Beech Tree Close","","Waidshouse Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2679","NELSON Langholme Street","","","","NELSON Langholme Street","","Waidshouse Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2680","NELSON Halifax Road","","","","NELSON Halifax Road","","Waidshouse Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2681","HARLE SYKE Moorview Close","","","","HARLE SYKE Moorview Close","","Briercliffe Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2682","HARLE SYKE Moorview Close","","","","HARLE SYKE Moorview Close","","Briercliffe Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2683","HAGGATE Sun Inn","","","","HAGGATE Sun Inn","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2684","BRIERFIELD Nelson Road","","","","BRIERFIELD Nelson Road","","Nelson Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2685","NELSON Kings Causeway","","","","NELSON Kings Causeway","","Halifax Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2686","NELSON Scholefield Lane","","","","NELSON Scholefield Lane","","Halifax Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2687","NELSON Scholefield Lane","","","","NELSON Scholefield Lane","","Halifax Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2688","NELSON Scholefield Avenue","","","","NELSON Scholefield Avenue","","Halifax Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2689","NELSON Waidshouse Road","","","","NELSON Waidshouse Road","","Halifax Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2690","NELSON Springfield Road","","","","NELSON Springfield Road","","Halifax Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2691","NELSON Hill Place","","","","NELSON Hill Place","","Hill Place","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2692","NELSON Audley Court","","","","NELSON Audley Court","","Brunswick Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2693","NELSON Napier Street","","","","NELSON Napier Street","","Napier Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2694","NELSON Brunswick Street","","","","NELSON Brunswick Street","","Sackville Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2695","NELSON Railway St","","","","NELSON Railway St","","Railway Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2696","NELSON Bradshaw Street","","","","NELSON Bradshaw Street","","Bradshaw Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2697","NELSON Bradshaw St","","","","NELSON Bradshaw Street","","Lloyd Close","","","","","","2009-09-14T08:57:00","2009-10-06T17:00:00","2","rev"
"2500IMG2698","NELSON Castercliff CPS","","","","NELSON Hollins Road","","Marsden Hall Road North","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2699","NELSON Hollins Road","","","","NELSON Hollins Road","","Hollins Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2700","NELSON Oxford Rd","","","","NELSON Oxford Rd","","Oxford Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2701","NELSON New Street","","","","NELSON New Street","","Walton Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2702","NELSON New Street","","","","NELSON New Street","","Walton Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2703","NELSON Lynthorpe Road","","","","NELSON Lynthorpe Road","","Walton Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2704","NELSON Broadway Place","","","","NELSON Broadway Place","","Walton Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2705","NELSON Helmsdale Road","","","","NELSON Helmdale Road","","Glenfield Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2706","NELSON Malvern Road","","","","NELSON Malvern Road","","Glenfield Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2707","NELSON Marsden Park","","","","NELSON Walton Lane","","Walton Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2708","NELSON Andrew Road","","","","NELSON Andrew Road","","Walton Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2709","NELSON Andrew Road","","","","NELSON Andrew Road","","Walton Lane","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2710","NELSON Townhouse School","","","","NELSON Townhouse School","","Town House Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2711","NELSON Townhouse School","","","","NELSON Townhouse School","","Town House Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2712","NELSON Hallam Road","","","","NELSON Hallam Road","","Town House Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2713","NELSON Hallam Road","","","","NELSON Hallam Road","","Town House Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2714","NELSON Deerstone Road","","","","NELSON Deerstone Road","","Town House Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2715","NELSON Deerstone Road","","","","NELSON Deerstone Road","","Town House Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2716","NELSON Trent Road","","","","NELSON Trent Road","","Barkerhouse Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2717","NELSON Marsden Crescent","","","","NELSON Marsden Grange","","Barkerhouse Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2718","NELSON Rowland Avenue","","","","NELSON Rowland Avenue","","Barkerhouse Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2719","NELSON Clough Road","","","","NELSON Clough Road","","Barkerhouse Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2720","NELSON Manor Street","","","","NELSON Manor Street","","Barkerhouse Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2721","NELSON Netherfield Road","","","","NELSON Netherfield Road","","Barkerhouse Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2722","NELSON Netherfield Road","","","","NELSON Netherfield Road","","Barkerhouse Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2723","NELSON Bracewell Street","","","","NELSON Bracewell Street","","Netherfield Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2724","NELSON Warde Street","","","","NELSON Warde Street","","Netherfield Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2725","NELSON Lancaster Gate","","","","NELSON Lancaster Gate","","Hibson Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2726","NELSON Lancaster Gate","","","","NELSON Lancaster Gate","","Hibson Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2727","NELSON Causey Foot","","","","NELSON Causey Foot","","Causey Foot","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2728","NELSON Lomeshaye Road","","","","NELSON Lomeshaye Road","","Manchester Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2729","NELSON Lomeshaye Road","","","","NELSON Lomeshaye Road","","Manchester Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2730","NELSON Farrer Street","","","","NELSON Farrer Street","","Manchester Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2731","NELSON Lamberts Woodyard","","","","NELSON Lamberts Woodyard","","Manchester Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
"2500IMG2732","NELSON Lamberts Woodyard","","","","NELSON Lamberts Woodyard","","Manchester Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00","1","rev"
